,home_goals,home_pim,home_shots,home_powerPlayPercentage,home_powerPlayGoals,home_powerPlayOpportunities,home_faceOffWinPercentage,home_blocked,home_takeaways,home_giveaways,home_hits,away_goals,away_pim,away_shots,away_powerPlayPercentage,away_powerPlayGoals,away_powerPlayOpportunities,away_faceOffWinPercentage,away_blocked,away_takeaways,away_giveaways,away_hits
19395,3,4,29,0.0,0,0,47.2,12,11,9,31,6,4,43,50.0,0,0,52.8,5,5,4,19
19396,5,10,43,33.3,0,0,41.3,20,5,14,23,5,8,30,50.0,0,0,58.7,24,7,7,20
19397,1,8,31,50.0,0,0,52.2,12,10,16,24,2,4,50,0.0,0,0,47.8,11,10,7,14
19398,3,4,33,0.0,0,0,53.1,8,4,3,25,2,4,34,0.0,0,0,46.9,15,3,5,23
19399,3,13,41,20.0,0,0,,0,0,0,0,4,17,24,0.0,0,0,,0,0,0,0
19400,3,6,37,20.0,0,0,46.6,11,9,13,39,5,10,32,33.3,0,0,53.4,17,4,13,19
19401,1,4,24,20.0,0,0,,0,0,0,0,1,10,21,0.0,0,0,,0,0,0,0
19402,2,4,34,20.0,0,0,,14,4,18,22,4,10,22,100.0,0,0,,12,3,11,17
19403,2,8,33,0.0,0,0,51.7,11,13,7,47,0,6,32,0.0,0,0,48.3,18,4,3,21
19404,1,2,39,0.0,0,0,61.3,20,13,8,32,1,6,47,0.0,0,0,38.7,22,12,2,32
19405,1,11,43,0.0,0,0,,10,8,14,29,4,17,29,0.0,0,0,,25,9,8,19
19406,2,15,37,33.3,0,0,45.2,11,15,8,20,5,25,28,33.3,0,0,54.8,16,13,2,13
19407,0,11,32,0.0,0,0,48.0,6,5,8,30,3,17,18,50.0,0,0,52.0,21,9,13,27
19408,1,13,33,0.0,0,0,,12,9,17,13,4,17,32,50.0,0,0,,14,6,15,13
19409,2,4,25,50.0,0,0,45.8,5,10,11,27,4,4,36,0.0,0,0,54.2,11,9,15,31
19410,0,21,27,0.0,0,0,53.8,14,9,5,18,1,2,24,0.0,0,0,46.2,12,9,2,24
19411,4,26,22,16.7,0,0,,0,0,0,0,2,24,31,14.3,0,0,,0,0,0,0
19412,2,2,22,100.0,0,0,46.4,17,2,5,27,6,2,32,0.0,0,0,53.6,7,3,8,16
19413,4,17,30,28.6,0,0,,0,0,0,0,3,23,30,0.0,0,0,,0,0,0,0
19414,1,7,34,0.0,0,0,56.1,13,6,5,13,4,11,32,0.0,0,0,43.9,16,11,2,14
19415,2,8,23,20.0,0,0,52.2,19,7,5,16,3,12,25,0.0,0,0,47.8,20,10,4,19
19416,6,15,36,28.6,0,0,,12,10,8,20,3,31,31,0.0,0,0,,11,5,8,18
19417,2,10,31,0.0,0,0,51.9,17,16,6,33,4,6,18,25.0,0,0,48.1,14,4,6,29
19418,5,8,28,0.0,0,0,54.2,16,12,10,25,1,6,37,0.0,0,0,45.8,17,9,4,23
19419,2,128,25,20.0,0,0,,0,0,0,0,5,86,53,14.3,0,0,,0,0,0,0
19420,1,4,27,0.0,0,0,51.2,5,11,10,36,4,6,28,50.0,0,0,48.8,19,7,10,18
19421,3,10,24,0.0,0,0,47.2,27,4,16,23,0,8,42,0.0,0,0,52.8,10,7,6,19
19422,5,17,34,33.3,0,0,47.4,7,4,1,25,3,23,28,0.0,0,0,52.6,8,2,1,26
19423,3,6,22,0.0,0,0,58.6,11,1,16,39,6,2,28,0.0,0,0,41.4,29,1,11,30
19424,3,12,26,40.0,0,0,,18,7,8,13,1,10,29,0.0,0,0,,15,4,7,12
19425,4,4,41,25.0,0,0,46.6,13,5,4,11,1,8,33,50.0,0,0,53.4,17,3,0,20
19426,2,20,33,0.0,0,0,,0,0,0,0,5,8,47,0.0,0,0,,0,0,0,0
19427,2,8,29,33.3,0,0,,0,0,0,0,1,25,21,0.0,0,0,,0,0,0,0
19428,3,9,20,0.0,0,0,60.8,14,3,2,19,1,13,27,0.0,0,0,39.2,12,8,6,23
19429,4,44,27,25.0,0,0,,0,0,0,0,0,49,23,0.0,0,0,,0,0,0,0
19430,8,43,27,25.0,0,0,54.5,17,14,19,19,5,37,33,50.0,0,0,45.5,17,7,19,18
19431,3,2,28,0.0,0,0,65.5,4,5,1,26,1,6,25,100.0,0,0,34.5,15,2,2,25
19432,5,12,44,33.3,0,0,,0,0,0,0,2,35,27,25.0,0,0,,0,0,0,0
19433,4,21,26,0.0,0,0,50.0,17,6,7,28,0,17,37,0.0,0,0,50.0,7,2,9,26
19434,2,9,38,0.0,0,0,,5,15,12,17,5,11,24,50.0,0,0,,11,17,9,16
19435,3,6,41,25.0,0,0,59.4,9,6,3,11,3,8,22,33.3,0,0,40.6,29,7,10,14
19436,1,10,22,0.0,0,0,50.0,11,9,9,33,3,8,40,20.0,0,0,50.0,7,12,9,29
19437,2,6,26,33.3,0,0,45.2,7,6,10,26,4,6,43,0.0,0,0,54.8,18,10,3,20
19438,0,10,41,0.0,0,0,43.9,19,6,6,41,2,10,30,0.0,0,0,56.1,10,4,3,22
19439,4,36,24,50.0,0,0,,0,0,0,0,3,30,23,14.3,0,0,,0,0,0,0
19440,5,10,26,33.3,0,0,60.0,4,3,7,15,2,6,38,20.0,0,0,40.0,12,6,7,28
19441,5,8,35,16.7,0,0,,20,17,16,20,1,12,28,25.0,0,0,,17,17,20,20
19442,1,6,31,0.0,0,0,50.0,8,7,5,25,4,4,22,0.0,0,0,50.0,18,5,7,13
19443,3,4,26,0.0,0,0,,0,0,0,0,5,2,22,50.0,0,0,,0,0,0,0
19444,4,6,22,0.0,0,0,59.2,24,7,7,22,3,6,34,33.3,0,0,40.8,12,7,5,18
19445,5,6,42,20.0,0,0,,22,10,13,12,1,10,38,33.3,0,0,,11,11,12,11
19446,6,22,22,40.0,0,0,,10,4,13,25,4,20,24,33.3,0,0,,7,3,8,23
19447,5,33,38,20.0,0,0,50.0,14,10,22,37,1,25,18,0.0,0,0,50.0,11,6,9,30
19448,1,47,19,0.0,0,0,,12,3,7,31,3,51,19,0.0,0,0,,16,1,3,24
19449,3,6,43,25.0,0,0,49.3,22,8,11,28,2,8,28,0.0,0,0,50.7,21,11,4,25
19450,1,22,33,0.0,0,0,53.4,18,6,15,32,3,24,29,50.0,0,0,46.6,15,7,13,25
19451,2,15,29,20.0,0,0,57.7,14,9,7,19,2,25,38,0.0,0,0,42.3,21,6,10,28
19452,2,4,37,100.0,0,0,48.4,16,12,33,15,6,2,32,50.0,0,0,51.6,20,12,15,13
19453,3,8,33,14.3,0,0,,0,0,0,0,1,16,16,0.0,0,0,,0,0,0,0
19454,3,11,24,50.0,0,0,50.0,13,5,11,25,1,13,21,33.3,0,0,50.0,13,3,5,43
19455,1,23,34,0.0,0,0,,17,7,9,14,2,17,32,11.1,0,0,,7,13,10,17
19456,2,2,34,25.0,0,0,52.6,19,7,7,18,2,8,28,100.0,0,0,47.4,25,7,3,16
19457,2,22,40,14.3,0,0,,16,13,11,45,3,29,33,0.0,0,0,,23,8,4,21
19458,1,12,41,0.0,0,0,,10,3,4,36,1,10,21,33.3,0,0,,13,4,3,21
19459,3,4,37,25.0,0,0,40.9,14,11,9,35,2,8,18,100.0,0,0,59.1,30,3,9,33
19460,4,19,32,50.0,0,0,,0,0,0,0,0,18,20,0.0,0,0,,0,0,0,0
19461,7,15,30,0.0,0,0,50.0,14,14,10,15,5,9,34,40.0,0,0,50.0,13,8,2,16
19462,3,25,29,11.1,0,0,44.2,13,2,4,20,4,27,34,0.0,0,0,55.8,13,4,5,18
19463,4,18,28,0.0,0,0,,0,0,0,0,1,8,26,14.3,0,0,,0,0,0,0
19464,3,10,26,0.0,0,0,49.2,13,11,15,27,1,10,22,20.0,0,0,50.8,13,3,12,22
19465,1,13,24,0.0,0,0,,21,4,10,36,1,13,32,25.0,0,0,,14,7,16,33
19466,3,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0
19467,3,6,33,0.0,0,0,61.7,18,2,8,21,2,4,22,33.3,0,0,38.3,13,4,9,23
19468,0,25,26,0.0,0,0,,12,9,12,29,2,25,30,25.0,0,0,,21,5,6,11
19469,5,8,22,66.7,0,0,50.0,23,6,11,23,2,18,40,0.0,0,0,50.0,13,4,6,11
19470,3,13,33,50.0,0,0,55.0,8,6,13,24,5,13,22,0.0,0,0,45.0,8,5,6,25
19471,4,12,33,50.0,0,0,50.8,10,9,3,26,7,8,35,50.0,0,0,49.2,16,2,3,14
19472,3,26,30,50.0,0,0,47.3,15,5,3,43,4,9,31,60.0,0,0,52.7,12,3,1,24
19473,5,8,41,16.7,0,0,,7,15,6,16,3,12,25,25.0,0,0,,11,5,7,10
19474,2,2,27,25.0,0,0,37.5,16,2,3,28,5,8,31,0.0,0,0,62.5,10,5,1,22
19475,3,4,37,0.0,0,0,49.3,8,4,17,19,5,10,32,50.0,0,0,50.7,18,6,7,13
19476,0,12,26,0.0,0,0,63.4,8,7,6,25,0,6,28,0.0,0,0,36.6,7,14,5,25
19477,2,20,17,33.3,0,0,,17,12,13,31,4,10,30,25.0,0,0,,12,11,11,48
19478,5,13,25,0.0,0,0,49.2,17,9,9,16,2,15,30,33.3,0,0,50.8,16,2,7,27
19479,1,8,32,20.0,0,0,51.4,6,3,3,17,6,14,19,50.0,0,0,48.6,18,3,2,6
19480,1,10,31,16.7,0,0,44.9,10,5,11,14,4,12,25,20.0,0,0,55.1,14,3,14,19
19481,1,40,31,0.0,0,0,,22,10,7,24,1,30,32,50.0,0,0,,9,5,6,25
19482,3,4,44,25.0,0,0,,13,6,23,30,3,8,11,0.0,0,0,,14,10,21,24
19483,4,4,39,20.0,0,0,,10,14,16,34,5,10,20,50.0,0,0,,22,15,12,17
19484,2,6,27,0.0,0,0,50.0,13,14,7,15,3,0,28,0.0,0,0,50.0,23,5,6,14
19485,3,14,43,40.0,0,0,50.0,17,5,10,15,4,12,37,16.7,0,0,50.0,20,3,6,22
19486,4,6,30,25.0,0,0,36.8,13,11,12,24,3,8,34,66.7,0,0,63.2,24,5,2,21
19487,4,14,31,0.0,0,0,,15,26,16,14,1,16,22,0.0,0,0,,20,19,13,11
19488,0,0,0,0.0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,0
19489,4,6,27,50.0,0,0,64.4,18,13,14,17,2,6,28,0.0,0,0,35.6,17,4,9,22
19490,4,10,27,60.0,0,0,49.2,12,12,10,16,2,20,23,0.0,0,0,50.8,17,2,12,37
19491,2,8,22,33.3,0,0,,9,5,16,27,2,8,40,0.0,0,0,,11,2,12,24
19492,2,10,32,0.0,0,0,,17,7,2,44,1,6,48,0.0,0,0,,7,3,3,24
19493,3,13,24,50.0,0,0,,20,9,18,10,2,15,23,33.3,0,0,,9,3,12,13
19494,1,4,29,0.0,0,0,60.0,17,6,7,33,0,14,27,0.0,0,0,40.0,19,3,5,28
19495,4,13,27,50.0,0,0,46.3,13,5,7,21,3,16,39,0.0,0,0,53.7,17,3,8,28
19496,2,12,36,0.0,0,0,53.6,11,14,7,19,5,6,28,50.0,0,0,46.4,20,10,3,20
19497,2,6,35,50.0,0,0,50.0,21,6,9,33,4,4,32,33.3,0,0,50.0,15,4,15,40
19498,1,10,30,0.0,0,0,,6,13,12,30,4,8,32,20.0,0,0,,11,14,9,28
19499,2,4,32,33.3,0,0,51.4,6,5,9,11,3,8,35,0.0,0,0,48.6,11,5,9,14
19500,3,8,31,0.0,0,0,58.7,16,8,12,22,6,4,31,33.3,0,0,41.3,12,8,14,27
19501,2,9,36,0.0,0,0,50.8,10,4,4,19,3,9,29,0.0,0,0,49.2,27,9,12,19
19502,2,12,25,16.7,0,0,45.1,17,6,11,39,4,14,32,40.0,0,0,54.9,16,4,4,26
19503,1,6,35,0.0,0,0,,8,11,15,14,4,4,23,0.0,0,0,,12,8,1,18
19504,4,6,44,33.3,0,0,58.8,18,8,7,14,3,6,29,33.3,0,0,41.2,21,13,2,10
19505,2,21,34,33.3,0,0,62.7,14,10,10,13,3,22,14,0.0,0,0,37.3,12,5,8,12
19506,0,16,37,0.0,0,0,,5,6,15,18,5,14,29,40.0,0,0,,15,7,8,14
19507,2,12,26,0.0,0,0,55.4,13,6,11,40,3,14,29,20.0,0,0,44.6,14,3,9,35
19508,2,15,32,50.0,0,0,,16,10,20,21,4,33,17,0.0,0,0,,15,15,5,29
19509,0,17,24,0.0,0,0,49.2,12,7,15,29,1,15,26,0.0,0,0,50.8,12,8,5,14
19510,3,13,39,20.0,0,0,46.7,13,6,20,29,3,15,28,0.0,0,0,53.3,14,7,15,32
19511,2,14,26,0.0,0,0,,26,10,8,29,3,14,40,28.6,0,0,,17,7,14,19
19512,2,4,31,0.0,0,0,,9,10,11,30,4,6,22,50.0,0,0,,6,7,4,17
19513,1,6,29,25.0,0,0,60.0,7,8,13,11,3,8,29,33.3,0,0,40.0,14,6,10,26
19514,5,8,33,28.6,0,0,50.0,8,8,5,23,2,14,20,0.0,0,0,50.0,15,4,2,13
19515,5,14,38,25.0,0,0,,8,4,2,18,1,26,18,0.0,0,0,,17,3,3,20
19516,0,9,26,0.0,0,0,47.7,13,2,6,29,2,13,18,50.0,0,0,52.3,25,9,8,29
19517,1,11,25,25.0,0,0,63.3,7,8,8,23,3,13,26,33.3,0,0,36.7,24,9,7,17
19518,5,17,28,66.7,0,0,,11,10,22,26,2,15,29,0.0,0,0,,12,8,10,26
19519,4,5,41,0.0,0,0,58.3,13,9,6,20,3,11,16,0.0,0,0,41.7,15,5,7,18
19520,2,11,29,33.3,0,0,45.3,13,11,16,16,1,11,29,0.0,0,0,54.7,12,4,14,23
19521,4,4,29,25.0,0,0,55.4,11,2,5,21,3,8,28,0.0,0,0,44.6,6,6,6,12
19522,6,30,30,16.7,0,0,,19,9,11,29,3,28,29,14.3,0,0,,16,6,10,18
19523,4,8,27,0.0,0,0,56.7,13,10,9,30,2,8,30,0.0,0,0,43.3,13,5,9,28
19524,6,6,34,33.3,0,0,54.4,20,5,9,22,3,12,36,33.3,0,0,45.6,8,8,2,25
19525,6,18,37,20.0,0,0,48.6,17,12,7,15,3,20,23,25.0,0,0,51.4,15,9,4,14
19526,0,8,34,0.0,0,0,49.2,10,4,6,31,1,6,34,25.0,0,0,50.8,16,9,2,20
19527,2,8,51,0.0,0,0,,13,10,8,26,2,6,19,25.0,0,0,,22,7,9,35
19528,9,14,40,28.6,0,0,54.1,7,6,5,20,2,36,17,16.7,0,0,45.9,19,4,14,16
19529,4,12,25,40.0,0,0,57.4,19,11,6,37,1,14,27,0.0,0,0,42.6,19,6,5,28
19530,4,0,34,0.0,0,0,,11,9,6,12,2,4,27,0.0,0,0,,13,4,3,16
19531,4,19,25,25.0,0,0,41.4,14,6,17,24,3,19,36,0.0,0,0,58.6,11,8,11,19
19532,4,4,26,0.0,0,0,58.7,15,4,20,29,3,6,33,50.0,0,0,41.3,9,10,9,24
19533,1,8,17,0.0,0,0,54.5,17,10,6,43,4,8,32,25.0,0,0,45.5,11,13,6,28
19534,2,18,26,0.0,0,0,,18,14,10,35,1,18,33,33.3,0,0,,15,6,6,37
19535,2,4,27,50.0,0,0,41.2,21,10,15,42,3,4,37,0.0,0,0,58.8,21,7,10,29
19536,0,10,44,0.0,0,0,,4,4,12,28,3,12,21,0.0,0,0,,14,5,5,23
19537,3,15,32,0.0,0,0,40.6,11,8,10,20,5,19,38,50.0,0,0,59.4,10,8,5,25
19538,2,19,30,66.7,0,0,50.8,7,7,3,34,2,6,35,25.0,0,0,49.2,18,6,4,12
19539,2,4,36,33.3,0,0,46.6,5,12,8,18,5,6,28,50.0,0,0,53.4,14,12,8,11
19540,1,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0.0,0,0,0.0,0,0,0,0
19541,2,20,31,0.0,0,0,,9,3,7,24,2,18,26,0.0,0,0,,9,1,1,23
19542,3,10,25,0.0,0,0,52.1,19,10,28,42,4,6,30,0.0,0,0,47.9,14,6,8,31
19543,3,6,33,0.0,0,0,58.3,15,7,5,16,2,12,32,50.0,0,0,41.7,16,11,6,16
19544,5,10,32,80.0,0,0,,2,8,10,8,4,29,36,50.0,0,0,,10,3,4,14
19545,1,6,25,0.0,0,0,56.5,18,9,4,34,0,8,38,0.0,0,0,43.5,9,10,8,24
19546,4,6,32,20.0,0,0,58.3,11,8,17,27,3,12,27,0.0,0,0,41.7,19,10,10,20
19547,0,6,20,0.0,0,0,48.1,7,10,3,24,1,4,31,0.0,0,0,51.9,11,6,3,5
19548,2,4,27,0.0,0,0,46.3,14,7,14,28,2,6,21,0.0,0,0,53.7,12,7,15,15
19549,4,26,22,0.0,0,0,,0,0,0,0,3,24,25,40.0,0,0,,0,0,0,0
19550,8,28,19,80.0,0,0,49.3,20,6,2,16,3,24,32,28.6,0,0,50.7,11,1,3,10
19551,3,2,35,33.3,0,0,46.2,11,7,2,20,4,6,26,100.0,0,0,53.8,14,4,3,15
19552,4,14,34,66.7,0,0,47.5,21,9,17,24,3,10,25,40.0,0,0,52.5,9,2,14,36
19553,2,6,27,50.0,0,0,56.9,14,6,4,16,2,4,30,0.0,0,0,43.1,13,5,1,17
19554,5,17,29,14.3,0,0,,0,0,0,0,2,19,15,33.3,0,0,,0,0,0,0
19555,5,8,39,0.0,0,0,51.7,24,21,20,54,1,4,28,0.0,0,0,48.3,22,13,13,33
19556,2,10,30,0.0,0,0,,7,5,1,14,0,16,20,0.0,0,0,,10,1,3,10
19557,2,8,27,50.0,0,0,55.7,22,4,7,23,1,10,35,0.0,0,0,44.3,13,12,9,15
19558,2,6,28,0.0,0,0,,0,0,0,0,5,12,22,0.0,0,0,,0,0,0,0
19559,1,12,17,0.0,0,0,51.0,11,6,9,19,3,6,27,0.0,0,0,49.0,12,5,11,23
19560,0,19,27,0.0,0,0,53.2,13,8,14,11,1,13,27,16.7,0,0,46.8,14,4,6,15
19561,0,2,25,0.0,0,0,41.0,16,14,7,21,2,4,36,0.0,0,0,59.0,25,6,8,21
19562,3,8,34,0.0,0,0,,9,4,22,15,5,6,24,0.0,0,0,,18,4,13,6
19563,2,4,30,33.3,0,0,47.5,10,5,2,18,2,6,43,50.0,0,0,52.5,9,4,5,14
19564,0,10,27,0.0,0,0,,0,0,0,0,1,20,22,20.0,0,0,,0,0,0,0
19565,1,4,31,0.0,0,0,48.3,19,11,16,19,3,8,30,0.0,0,0,51.7,15,10,16,35
19566,1,6,26,0.0,0,0,44.6,11,8,20,19,4,10,28,0.0,0,0,55.4,17,7,7,21
19567,6,12,27,42.9,0,0,,17,12,10,16,2,20,34,0.0,0,0,,11,8,12,14
19568,4,14,25,50.0,0,0,51.7,17,5,14,18,1,12,30,0.0,0,0,48.3,11,7,15,25
19569,2,4,26,0.0,0,0,,14,6,11,20,3,6,32,50.0,0,0,,13,0,5,13
19570,1,23,30,0.0,0,0,58.3,11,6,4,16,3,2,35,25.0,0,0,41.7,12,0,8,10
19571,4,30,36,40.0,0,0,54.4,14,5,18,29,7,14,28,40.0,0,0,45.6,19,0,13,28
19572,3,21,25,50.0,0,0,,0,0,0,0,1,25,34,14.3,0,0,,0,0,0,0
19573,2,7,36,25.0,0,0,50.7,3,13,22,32,3,13,19,100.0,0,0,49.3,25,8,12,25
19574,3,12,27,25.0,0,0,,18,5,3,17,1,16,42,0.0,0,0,,10,3,2,8
19575,3,8,27,25.0,0,0,49.4,8,4,7,15,2,16,19,25.0,0,0,50.6,15,5,8,30
19576,2,6,22,0.0,0,0,,0,0,0,0,3,0,31,0.0,0,0,,0,0,0,0
19577,4,4,21,100.0,0,0,43.5,17,5,10,20,3,2,40,100.0,0,0,56.5,9,4,4,16
19578,2,15,15,0.0,0,0,,17,5,13,23,1,9,51,0.0,0,0,,6,3,6,13
19579,0,4,30,0.0,0,0,57.9,12,12,13,22,1,6,24,0.0,0,0,42.1,15,7,10,25
19580,5,8,24,33.3,0,0,,10,7,6,17,3,12,29,0.0,0,0,,7,0,1,17
19581,2,16,27,16.7,0,0,,0,0,0,0,1,27,22,0.0,0,0,,0,0,0,0
19582,4,6,45,50.0,0,0,44.1,8,17,6,18,3,8,34,0.0,0,0,55.9,6,6,2,11
19583,1,8,32,0.0,0,0,31.7,18,8,13,17,4,18,28,25.0,0,0,68.3,22,8,17,9
19584,1,6,41,0.0,0,0,,6,4,5,12,4,6,26,66.7,0,0,,8,1,4,5
19585,2,14,20,20.0,0,0,,5,1,2,15,1,12,16,0.0,0,0,,12,1,5,17
19586,3,6,31,33.3,0,0,,16,9,16,18,2,6,31,33.3,0,0,,19,7,10,21
19587,4,10,26,0.0,0,0,,0,0,0,0,2,6,29,0.0,0,0,,0,0,0,0
19588,1,4,34,0.0,0,0,67.4,6,5,17,25,2,4,24,50.0,0,0,32.6,9,9,4,20
19589,4,17,35,100.0,0,0,59.0,9,7,11,22,1,13,20,0.0,0,0,41.0,11,5,14,29
19590,5,8,45,100.0,0,0,37.5,13,5,6,20,2,2,30,25.0,0,0,62.5,7,0,6,25
19591,3,10,29,50.0,0,0,,22,12,15,24,4,14,28,25.0,0,0,,14,5,6,24
19592,1,41,22,33.3,0,0,,0,0,0,0,2,26,18,0.0,0,0,,0,0,0,0
19593,4,13,30,0.0,0,0,64.7,5,9,5,12,5,15,20,75.0,0,0,35.3,17,2,6,17
19594,4,10,29,100.0,0,0,53.6,17,12,14,23,3,6,37,50.0,0,0,46.4,10,11,8,24
19595,2,4,30,0.0,0,0,39.2,13,5,4,22,1,2,36,0.0,0,0,60.8,6,6,8,16
19596,1,6,24,0.0,0,0,,20,14,12,11,1,6,27,0.0,0,0,,18,14,10,13
19597,4,4,21,0.0,0,0,63.6,11,8,5,15,7,6,30,0.0,0,0,36.4,18,4,5,19
19598,2,23,34,20.0,0,0,,12,8,5,19,8,21,30,16.7,0,0,,9,9,6,15
19599,3,10,27,0.0,0,0,36.7,15,7,11,32,2,6,33,20.0,0,0,63.3,8,10,9,22
19600,3,8,39,25.0,0,0,59.3,8,16,9,19,2,8,24,25.0,0,0,40.7,12,9,10,18
19601,3,6,38,25.0,0,0,39.2,4,8,4,12,2,8,29,66.7,0,0,60.8,9,3,5,12
19602,3,8,41,0.0,0,0,50.0,7,6,4,21,2,10,28,0.0,0,0,50.0,7,5,7,21
19603,0,11,21,0.0,0,0,50.0,8,3,14,12,4,11,21,0.0,0,0,50.0,4,6,3,13
19604,1,13,34,0.0,0,0,55.6,10,10,11,8,4,15,22,33.3,0,0,44.4,16,3,1,16
19605,6,8,27,20.0,0,0,,18,4,13,39,4,10,38,25.0,0,0,,15,1,7,46
19606,2,6,30,0.0,0,0,40.8,6,1,6,16,4,12,23,0.0,0,0,59.2,11,6,5,10
19607,4,15,25,0.0,0,0,,0,0,0,0,1,9,27,0.0,0,0,,0,0,0,0
19608,3,15,32,14.3,0,0,,11,11,9,11,1,21,29,0.0,0,0,,11,8,4,9
19609,2,2,38,0.0,0,0,56.9,13,11,4,14,1,6,23,0.0,0,0,43.1,24,7,8,29
19610,2,4,29,0.0,0,0,,17,8,5,23,1,6,17,100.0,0,0,,17,5,3,24
19611,2,12,23,20.0,0,0,,15,5,7,16,0,10,22,0.0,0,0,,13,2,4,17
19612,3,19,32,0.0,0,0,67.4,15,14,12,20,2,4,29,0.0,0,0,32.6,10,7,11,12
19613,8,10,32,100.0,0,0,36.5,11,10,13,25,2,8,24,0.0,0,0,63.5,10,6,10,24
19614,2,8,37,0.0,0,0,,5,7,2,18,5,4,20,25.0,0,0,,21,6,6,27
19615,2,12,32,0.0,0,0,,0,0,0,0,1,2,38,0.0,0,0,,0,0,0,0
19616,2,4,19,20.0,0,0,42.6,30,6,10,33,1,10,32,50.0,0,0,57.4,10,8,3,32
19617,5,6,28,50.0,0,0,54.5,5,2,5,40,8,10,31,50.0,0,0,45.5,12,4,2,34
19618,1,13,29,0.0,0,0,,0,0,0,0,3,21,21,33.3,0,0,,0,0,0,0
19619,6,8,34,0.0,0,0,43.6,11,7,4,19,4,10,25,0.0,0,0,56.4,11,9,10,35
19620,8,75,38,50.0,0,0,41.5,12,10,12,40,1,70,41,0.0,0,0,58.5,11,4,3,31
19621,2,4,36,0.0,0,0,50.8,10,12,9,18,5,16,36,0.0,0,0,49.2,17,12,7,29
19622,1,6,37,50.0,0,0,60.8,12,16,7,20,4,4,38,0.0,0,0,39.2,18,19,4,25
19623,3,6,37,20.0,0,0,44.9,11,5,9,15,1,22,21,0.0,0,0,55.1,8,2,2,22
19624,1,13,17,0.0,0,0,43.3,12,3,4,26,3,6,26,42.9,0,0,56.7,9,7,2,23
19625,2,11,26,0.0,0,0,43.4,15,7,12,17,4,23,34,0.0,0,0,56.6,10,5,3,13
19626,4,10,33,25.0,0,0,61.4,17,4,10,34,3,8,42,40.0,0,0,38.6,20,3,6,18
19627,2,7,24,33.3,0,0,,0,0,0,0,3,11,35,100.0,0,0,,0,0,0,0
19628,0,4,23,0.0,0,0,51.7,18,3,14,18,1,4,24,0.0,0,0,48.3,12,4,8,14
19629,1,16,27,10.0,0,0,,0,0,0,0,2,24,27,33.3,0,0,,0,0,0,0
19630,4,8,42,0.0,0,0,44.2,18,4,3,18,3,6,28,50.0,0,0,55.8,14,2,2,20
19631,2,8,31,25.0,0,0,,11,13,10,17,5,18,30,0.0,0,0,,15,8,8,11
19632,4,27,33,50.0,0,0,,15,13,18,16,1,15,29,0.0,0,0,,7,6,12,21
19633,4,6,21,66.7,0,0,,18,7,6,30,4,6,40,33.3,0,0,,6,6,9,23
19634,3,17,35,0.0,0,0,46.0,16,2,10,20,4,9,34,0.0,0,0,54.0,16,7,6,15
19635,1,4,24,0.0,0,0,66.0,10,7,6,28,3,2,23,50.0,0,0,34.0,14,5,2,18
19636,1,10,38,0.0,0,0,,16,2,2,13,2,2,34,0.0,0,0,,10,0,1,6
19637,5,4,32,0.0,0,0,50.0,17,7,17,26,1,0,33,0.0,0,0,50.0,4,10,13,32
19638,3,19,35,25.0,0,0,,17,6,5,21,1,15,21,16.7,0,0,,16,0,2,31
19639,6,8,31,20.0,0,0,52.6,13,17,6,17,1,10,23,0.0,0,0,47.4,13,4,10,13
19640,6,9,26,33.3,0,0,,9,5,6,17,3,17,21,50.0,0,0,,11,1,1,20
19641,4,6,30,60.0,0,0,47.2,14,8,11,23,3,10,43,66.7,0,0,52.8,12,11,3,15
19642,3,8,27,50.0,0,0,48.2,17,2,8,35,1,8,22,25.0,0,0,51.8,15,3,13,24
19643,1,12,33,14.3,0,0,,14,25,11,22,3,14,21,16.7,0,0,,12,22,3,9
19644,3,11,37,66.7,0,0,51.5,13,3,12,50,2,11,29,0.0,0,0,48.5,15,4,10,32
19645,3,6,42,33.3,0,0,50.0,9,11,21,31,2,6,31,0.0,0,0,50.0,12,8,14,27
19646,1,6,29,0.0,0,0,57.7,17,5,11,12,4,8,30,50.0,0,0,42.3,14,6,9,9
19647,4,6,19,0.0,0,0,53.1,14,8,8,22,3,4,38,33.3,0,0,46.9,7,5,4,29
19648,0,0,0,0.0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,0
19649,1,0,39,0.0,0,0,40.6,8,8,14,15,4,2,18,0.0,0,0,59.4,10,3,5,17
19650,3,24,35,25.0,0,0,,13,16,5,19,0,38,27,0.0,0,0,,6,8,2,14
19651,1,9,29,25.0,0,0,52.0,10,6,8,25,3,15,18,0.0,0,0,48.0,20,8,5,35
19652,2,38,24,20.0,0,0,,6,7,2,19,3,39,31,16.7,0,0,,16,2,7,17
19653,3,20,36,0.0,0,0,,14,7,11,20,4,14,36,11.1,0,0,,10,5,7,14
19654,5,8,31,33.3,0,0,56.9,7,16,13,19,2,6,20,0.0,0,0,43.1,26,10,12,45
19655,3,8,34,0.0,0,0,,5,9,16,16,4,2,27,0.0,0,0,,14,3,10,21
